month_label,year,month,elevation_m,station_id,temp_c_monthly,dewpoint_c_monthly,rh_pct_monthly,wind_m_s,wind_m_s_2,solar_w_m2,precip_mm,summed_discharge,average_discharge
Jul-08,2008,7,4560.0,LlanUp4,2.5,-4.3,63.5,1.0,,186.7,0.6,,
Aug-08,2008,8,4560.0,LlanUp4,2.8,-2.5,69.6,1.0,,215.3,4.8,,
Sep-08,2008,9,4560.0,LlanUp4,2.6,-1.7,75.1,1.2,,207.0,41.8,,
Oct-08,2008,10,4560.0,LlanUp4,2.3,1.2,89.5,0.9,,181.6,153.2,,
Nov-08,2008,11,4560.0,LlanUp4,3.1,1.5,87.1,0.9,,190.8,85.8,5265.476575,2.234922146
Dec-08,2008,12,4560.0,LlanUp4,2.8,-0.5,79.6,1.1,,212.1,65.2,7764.152928,2.608922355
Jan-09,2009,1,4560.0,LlanUp4,2.2,1.6,91.7,0.9,,176.6,208.2,11158.77639,3.749588841
Feb-09,2009,2,4560.0,LlanUp4,2.3,2.1,93.5,1.0,,181.7,154.0,10638.33048,3.957712232
Mar-09,2009,3,4560.0,LlanUp4,2.1,1.7,92.9,0.7,,169.8,274.2,14150.20417,4.754772906
Apr-09,2009,4,4560.0,LlanUp4,2.7,1.7,90.8,0.7,,201.6,129.4,12111.40435,4.205348732
May-09,2009,5,4560.0,LlanUp4,2.8,0.1,81.6,0.6,,186.3,19.6,7270.937534,2.443191376
Jun-09,2009,6,4560.0,LlanUp4,2.8,-2.2,71.8,0.8,,181.0,5.8,5542.0247,1.924314132
Jul-09,2009,7,4560.0,LlanUp4,3.4,-2.1,69.0,,,,,4528.781003,1.52176781
Aug-09,2009,8,4560.0,LlanUp4,4.7,-1.5,67.0,,,,,5061.090182,1.700635142
Sep-09,2009,9,4560.0,LlanUp4,5.4,-1.4,65.6,,,,,5118.807331,1.777363657
Oct-09,2009,10,4560.0,LlanUp4,4.7,1.4,80.3,,,,,6360.647493,2.137314346
Nov-09,2009,11,4560.0,LlanUp4,5.2,0.3,75.7,,,,,7522.6477,2.612030451
Dec-09,2009,12,4560.0,LlanUp4,4.7,2.8,88.3,,,,,10364.92565,3.986509866
Jan-10,2010,1,4560.0,LlanUp4,4.3,3.3,90.9,0.6,,206.7,68.8,,
Feb-10,2010,2,4560.0,LlanUp4,4.7,3.1,88.3,1.0,,211.2,156.6,,
Mar-10,2010,3,4560.0,LlanUp4,4.1,3.4,92.8,0.6,,186.8,186.2,,
Apr-10,2010,4,4560.0,LlanUp4,4.7,2.5,85.2,0.6,,188.5,52.6,,
May-10,2010,5,4560.0,LlanUp4,4.4,0.3,75.7,0.6,,173.4,52.8,,
Jun-10,2010,6,4560.0,LlanUp4,3.7,-1.9,68.7,0.7,,164.5,3.8,,
Jul-10,2010,7,4560.0,LlanUp4,3.7,-3.5,62.3,0.7,,178.3,2.6,5006.025072,2.150354412
Aug-10,2010,8,4560.0,LlanUp4,3.6,-5.6,55.8,0.6,,216.8,1.4,6469.164108,2.173778262
Sep-10,2010,9,4560.0,LlanUp4,3.4,-1.0,74.7,,,,,5032.843894,1.747515241
Oct-10,2010,10,4560.0,LlanUp4,3.2,-0.1,79.8,,,,,6803.460678,2.286109099
Nov-10,2010,11,4560.0,LlanUp4,2.8,1.3,88.6,,,,,7548.508194,2.62100979
Dec-10,2010,12,4560.0,LlanUp4,2.3,2.0,93.8,,,,,8039.259957,2.701364233
Jan-11,2011,1,4560.0,LlanUp4,2.7,1.9,91.3,,,,,8842.606171,2.971305837
Feb-11,2011,2,4560.0,LlanUp4,2.4,0.8,88.3,,,,,7851.752747,2.921038969
Mar-11,2011,3,4560.0,LlanUp4,2.2,1.3,90.9,,,,,8102.814787,2.722720023
Apr-11,2011,4,4560.0,LlanUp4,2.8,2.0,91.7,,,,,9416.796536,3.269721019
May-11,2011,5,4560.0,LlanUp4,3.5,-1.5,73.1,,,,,6712.740729,2.255625245
Jun-11,2011,6,4560.0,LlanUp4,3.3,-1.8,70.6,,,,,5403.189465,1.876107453
Jul-11,2011,7,4560.0,LlanUp4,2.5,-3.8,67.2,,,,,4771.950723,1.603478065
Aug-11,2011,8,4560.0,LlanUp4,3.4,-2.9,65.5,,,,,5913.206536,1.986964562
Sep-11,2011,9,4560.0,LlanUp4,2.8,-0.1,81.8,,,,,4143.701348,1.43878519
Oct-11,2011,10,4560.0,LlanUp4,2.8,-3.0,71.4,,,,,5224.098044,1.755409289
Nov-11,2011,11,4560.0,LlanUp4,3.1,1.7,88.8,,,,,6734.427842,2.338343001
Dec-11,2011,12,4560.0,LlanUp4,2.9,2.0,91.7,,,,,8881.80889,2.984478794
Jan-12,2012,1,4560.0,LlanUp4,3.1,2.6,93.3,,,,,9300.862816,3.667532656
Feb-12,2012,2,4560.0,LlanUp4,2.4,1.7,91.9,,,,,,
Mar-12,2012,3,4560.0,LlanUp4,2.7,2.0,92.1,,,,,,
Apr-12,2012,4,4560.0,LlanUp4,2.6,2.2,93.5,,,,,,
May-12,2012,5,4560.0,LlanUp4,3.1,-0.5,78.8,,,,,,
Jun-12,2012,6,4560.0,LlanUp4,2.3,-2.2,73.2,,,,,,
Jul-12,2012,7,4560.0,LlanUp4,4.4,-5.3,54.7,,,,,,
Aug-12,2012,8,4560.0,LlanUp4,4.5,-5.9,53.7,,,,,,
Sep-12,2012,9,4560.0,LlanUp4,4.2,-1.6,68.5,,,,,,
Oct-12,2012,10,4560.0,LlanUp4,4.6,1.1,79.3,,,,,,
Nov-12,2012,11,4560.0,LlanUp4,4.7,2.4,85.9,,,,,,
Dec-12,2012,12,4560.0,LlanUp4,4.5,1.4,82.3,,,,,,
Jan-13,2013,1,4560.0,LlanUp4,5.6,2.6,82.2,,,,,,
Feb-13,2013,2,4560.0,LlanUp4,4.7,2.8,87.6,,,,,,
Mar-13,2013,3,4560.0,LlanUp4,4.7,3.0,88.9,,,,,,
Apr-13,2013,4,4560.0,LlanUp4,5.3,1.1,76.7,,,,,,
May-13,2013,5,4560.0,LlanUp4,4.7,0.9,78.0,,,,,,
Jun-13,2013,6,4560.0,LlanUp4,4.3,-0.8,72.1,,,,,,1.936636948
Jul-13,2013,7,4560.0,LlanUp4,2.3,-2.4,72.9,,,,,4804.644475,1.614463869
Aug-13,2013,8,4560.0,LlanUp4,2.7,-1.2,75.9,,,,,4987.297735,1.675839293
Sep-13,2013,9,4560.0,LlanUp4,3.2,-0.5,77.3,,,,,4933.199888,1.712916628
Oct-13,2013,10,4560.0,LlanUp4,2.9,2.3,90.2,,,,,6721.875018,2.258694562
Nov-13,2013,11,4560.0,LlanUp4,2.7,1.7,87.6,,,,,6637.965305,2.304849064
Dec-13,2013,12,4560.0,LlanUp4,2.9,2.5,89.7,,,,,8900.358432,2.990711839
Jan-14,2014,1,4560.0,LlanUp4,3.0,2.6,90.5,,,,,9736.774731,3.271765703
Feb-14,2014,2,4560.0,LlanUp4,2.9,,94.3,,,,,9908.187273,3.686081575
Mar-14,2014,3,4560.0,LlanUp4,2.6,,94.4,,,,,13094.63125,4.400077706
Apr-14,2014,4,4560.0,LlanUp4,3.3,2.5,91.0,,,,,9181.52101,3.188028128
May-14,2014,5,4560.0,LlanUp4,3.2,2.5,91.1,,,,,8021.860787,2.695517738
Jun-14,2014,6,4560.0,LlanUp4,3.5,0.4,80.5,,,,,3183.017695,2.454138547
Jul-14,2014,7,4560.0,LlanUp4,2.9,-2.5,70.0,0.7,0.7,205.3,3.4,,
Aug-14,2014,8,4560.0,LlanUp4,2.7,-3.6,66.1,0.8,0.8,236.2,1.8,,
Sep-14,2014,9,4560.0,LlanUp4,3.0,-0.2,80.6,0.4,0.4,234.1,38.8,,
Oct-14,2014,10,4560.0,LlanUp4,2.9,0.9,86.1,0.6,0.6,223.9,13.6,,
Nov-14,2014,11,4560.0,LlanUp4,3.6,1.0,83.3,,,,,,
Dec-14,2014,12,4560.0,LlanUp4,3.4,2.4,90.7,,,,,,
Jan-15,2015,1,4560.0,LlanUp4,3.0,2.3,92.0,,,,,,
Feb-15,2015,2,4560.0,LlanUp4,3.4,2.4,90.6,,,,,,
Mar-15,2015,3,4560.0,LlanUp4,3.2,2.8,94.1,,,,,,
Apr-15,2015,4,4560.0,LlanUp4,3.1,2.1,91.2,,,,,,
May-15,2015,5,4560.0,LlanUp4,3.2,1.6,88.3,,,,,,
Jun-15,2015,6,4560.0,LlanUp4,3.4,-1.5,71.6,,,,,,
Jul-15,2015,7,4560.0,LlanUp4,3.4,-2.9,66.0,,,,,,2.060106149
Jul-18,2018,7,4560.0,LlanUp4,2.8,-2.9,69.5,0.8,0.8,195.5,9.0,1940.341431,1.303992897
Aug-18,2018,8,4560.0,LlanUp4,3.1,-2.2,70.6,1.0,1.0,242.4,8.2,1701.843534,1.143712052
Sep-18,2018,9,4560.0,LlanUp4,3.8,-2.8,66.9,0.3,0.3,236.7,35.8,1653.664259,1.148377958
Oct-18,2018,10,4560.0,LlanUp4,3.3,0.9,85.5,0.2,0.2,209.6,133.0,2310.991123,1.553085432
Nov-18,2018,11,4560.0,LlanUp4,4.0,1.8,86.5,0.4,0.4,209.1,132.6,3821.25994,2.653652736
Dec-18,2018,12,4560.0,LlanUp4,3.7,0.1,79.8,0.1,0.1,238.6,119.6,3524.813136,2.368826032
Jan-19,2019,1,4560.0,LlanUp4,3.3,1.8,89.8,0.3,0.3,214.7,206.2,2941.430561,2.82287002
Feb-19,2019,2,4560.0,LlanUp4,3.8,2.9,93.4,0.2,0.2,200.2,186.8,,
Mar-19,2019,3,4560.0,LlanUp4,3.7,2.9,94.7,0.1,0.1,207.3,201.0,,
Apr-19,2019,4,4560.0,LlanUp4,4.4,2.5,87.7,0.1,0.1,223.9,95.4,,
May-19,2019,5,4560.0,LlanUp4,4.3,0.5,77.6,,,,,,
Jun-19,2019,6,4560.0,LlanUp4,4.0,-3.4,61.9,,,,,,
Jul-19,2019,7,4560.0,LlanUp4,3.4,-3.2,65.2,,,,,,
Aug-19,2019,8,4560.0,LlanUp4,3.9,-6.3,52.1,,,,,,
Sep-19,2019,9,4560.0,LlanUp4,3.8,-1.1,72.7,,,,,,
Oct-19,2019,10,4560.0,LlanUp4,3.4,0.5,82.8,,,,,,
Nov-19,2019,11,4560.0,LlanUp4,3.9,1.7,86.3,,,,,,
Dec-19,2019,12,4560.0,LlanUp4,3.7,3.0,94.2,,,,,,
Jan-20,2020,1,4560.0,LlanUp4,4.3,2.0,86.1,,,,,,
Feb-20,2020,2,4560.0,LlanUp4,4.7,3.1,89.6,,,,,,
Mar-20,2020,3,4560.0,LlanUp4,4.1,2.4,88.8,,,,,,
Apr-20,2020,4,4560.0,LlanUp4,4.2,1.6,84.3,,,,,,
May-20,2020,5,4560.0,LlanUp4,4.3,1.3,81.8,,,,,,
Jun-20,2020,6,4560.0,LlanUp4,4.2,-1.4,68.9,,,,,,
Jul-20,2020,7,4560.0,LlanUp4,3.9,-3.8,61.1,,,,,,
Aug-20,2020,8,4560.0,LlanUp4,4.3,-5.6,55.1,,,,,,
Sep-20,2020,9,4560.0,LlanUp4,3.7,-0.5,75.6,,,,,,
Oct-20,2020,10,4560.0,LlanUp4,3.6,-0.1,78.5,,,,,,
Nov-20,2020,11,4560.0,LlanUp4,4.3,-0.4,74.4,,,,,,
Dec-20,2020,12,4560.0,LlanUp4,3.1,2.4,94.0,,,,,,
Jan-21,2021,1,4560.0,LlanUp4,3.0,2.4,95.0,,,,,,
Feb-21,2021,2,4560.0,LlanUp4,4.2,1.0,81.5,,,,,,
Mar-21,2021,3,4560.0,LlanUp4,2.9,1.9,93.4,,,,,,
Apr-21,2021,4,4560.0,LlanUp4,3.8,2.0,88.5,,,,,,
May-21,2021,5,4560.0,LlanUp4,3.7,1.1,83.7,,,,,,
May-22,2022,5,4560.0,LlanUp4,3.8,0.7,81.5,0.4,0.4,195.9,19.6,,
Jun-22,2022,6,4560.0,LlanUp4,3.2,-2.4,70.3,0.2,0.2,192.9,8.4,,
Jul-22,2022,7,4560.0,LlanUp4,3.8,-4.9,57.6,0.6,0.6,197.0,1.8,,
Aug-22,2022,8,4560.0,LlanUp4,3.8,-2.9,66.3,0.0,0.0,220.5,2.8,,
Sep-22,2022,9,4560.0,LlanUp4,3.9,-1.0,73.8,0.2,0.2,207.6,39.4,,
Oct-22,2022,10,4560.0,LlanUp4,4.1,0.6,80.1,0.3,0.3,220.1,23.1,,
Nov-22,2022,11,4560.0,LlanUp4,4.4,-0.2,74.5,0.2,0.2,232.8,24.6,,
Dec-22,2022,12,4560.0,LlanUp4,3.5,1.0,85.8,0.5,0.5,193.4,58.2,,
Jan-23,2023,1,4560.0,LlanUp4,2.8,1.9,94.1,0.5,0.5,169.8,65.3,,
Feb-23,2023,2,4560.0,LlanUp4,3.8,2.8,93.3,0.4,0.4,219.3,58.7,,
Mar-23,2023,3,4560.0,LlanUp4,3.0,1.8,93.0,0.2,0.2,189.6,98.0,,
Apr-23,2023,4,4560.0,LlanUp4,3.6,2.2,91.0,0.0,0.0,180.5,41.9,,
May-23,2023,5,4560.0,LlanUp4,4.5,1.6,82.5,0.1,0.1,173.6,15.2,,
Jun-23,2023,6,4560.0,LlanUp4,4.5,-4.3,57.5,0.2,0.2,192.2,0.5,,
Jul-23,2023,7,4560.0,LlanUp4,4.7,-5.2,53.2,0.5,0.5,198.9,0.0,,
Aug-23,2023,8,4560.0,LlanUp4,4.8,-4.2,57.3,0.5,0.5,213.7,10.4,,
Sep-23,2023,9,4560.0,LlanUp4,4.5,0.8,78.5,0.6,0.6,202.5,38.4,,
Oct-23,2023,10,4560.0,LlanUp4,4.1,2.8,91.6,0.1,0.1,161.5,95.3,,
Nov-23,2023,11,4560.0,LlanUp4,4.3,2.5,88.7,0.2,0.2,191.9,98.8,,
Dec-23,2023,12,4560.0,LlanUp4,4.7,4.1,95.3,0.3,0.3,174.9,126.3,,
Jan-24,2024,1,4560.0,LlanUp4,5.0,4.1,93.6,0.3,0.3,198.1,95.8,,
Feb-24,2024,2,4560.0,LlanUp4,4.6,2.5,87.5,0.1,0.1,201.1,115.8,,
Mar-24,2024,3,4560.0,LlanUp4,4.8,3.0,89.0,0.1,0.1,194.6,93.5,,
Apr-24,2024,4,4560.0,LlanUp4,4.9,3.2,89.2,0.2,0.2,189.7,78.2,,
May-24,2024,5,4560.0,LlanUp4,5.4,1.8,79.9,0.1,0.1,182.9,36.6,,
Jun-24,2024,6,4560.0,LlanUp4,6.1,-8.5,36.3,0.0,0.0,162.2,4.1,,
Aug-06,2006,8,4760.0,LlanPort,2.4,-2.3,73.4,0.9,,210.4,0.0,,
Sep-06,2006,9,4760.0,LlanPort,3.1,-1.8,72.9,,,,,,
Oct-06,2006,10,4760.0,LlanPort,3.5,-1.6,73.9,,,,,,
Nov-06,2006,11,4760.0,LlanPort,2.8,-0.3,83.1,,,,,,
Dec-06,2006,12,4760.0,LlanPort,3.0,1.7,91.6,,,,,,
Jan-07,2007,1,4760.0,LlanPort,3.7,2.2,90.3,,,,,,
Feb-07,2007,2,4760.0,LlanPort,3.5,0.7,84.0,,,,,,
Mar-07,2007,3,4760.0,LlanPort,2.2,1.5,94.7,,,,,,
Apr-07,2007,4,4760.0,LlanPort,2.5,1.1,90.9,,,,,,
May-07,2007,5,4760.0,LlanPort,3.4,-1.2,74.3,,,,,,
Jun-07,2007,6,4760.0,LlanPort,2.9,-4.7,60.2,,,,,,
Jul-07,2007,7,4760.0,LlanPort,2.3,-2.8,70.5,,,,,,
Aug-07,2007,8,4760.0,LlanPort,3.1,-4.1,62.5,1.1,,212.1,5.8,,
Sep-07,2007,9,4760.0,LlanPort,2.0,-1.7,77.9,1.7,,210.8,14.2,,
Oct-07,2007,10,4760.0,LlanPort,3.0,-1.2,78.0,1.1,,203.2,124.0,,
Nov-07,2007,11,4760.0,LlanPort,3.4,1.1,85.8,1.2,,218.3,110.8,,
Dec-07,2007,12,4760.0,LlanPort,3.1,-0.9,78.6,1.2,,200.6,92.2,,
Jan-08,2008,1,4760.0,LlanPort,2.6,1.3,91.9,1.1,,191.8,147.8,,
Feb-08,2008,2,4760.0,LlanPort,2.2,1.2,93.1,1.2,,190.0,198.1,,
Mar-08,2008,3,4760.0,LlanPort,1.7,0.6,92.5,1.0,,168.2,153.3,,
Apr-08,2008,4,4760.0,LlanPort,2.6,0.5,86.7,1.1,,185.1,104.6,,
May-08,2008,5,4760.0,LlanPort,3.3,-1.5,73.1,0.9,,181.2,18.8,,
Jun-08,2008,6,4760.0,LlanPort,2.8,-3.2,67.8,1.0,,178.5,16.4,,
Jul-08,2008,7,4760.0,LlanPort,2.8,-4.3,62.7,1.0,,186.7,0.6,,
Aug-08,2008,8,4760.0,LlanPort,3.1,-2.6,69.0,1.0,,215.3,4.8,,
Sep-08,2008,9,4760.0,LlanPort,2.7,-1.8,76.0,1.2,,207.0,41.8,,
Oct-08,2008,10,4760.0,LlanPort,2.5,0.9,89.8,0.9,,181.6,153.2,,
Nov-08,2008,11,4760.0,LlanPort,3.4,1.2,86.6,0.9,,190.8,85.8,5265.476575,2.234922146
Dec-08,2008,12,4760.0,LlanPort,3.5,-0.7,77.4,1.1,,212.1,65.2,7764.152928,2.608922355
Jan-09,2009,1,4760.0,LlanPort,2.6,1.3,91.5,0.9,,176.6,208.2,11158.77639,3.749588841
Feb-09,2009,2,4760.0,LlanPort,2.3,1.8,95.2,1.0,,181.7,154.0,10638.33048,3.957712232
Mar-09,2009,3,4760.0,LlanPort,2.3,1.4,93.8,0.7,,169.8,274.2,14150.20417,4.754772906
Apr-09,2009,4,4760.0,LlanPort,2.7,1.5,91.6,0.7,,201.6,129.4,12111.40435,4.205348732
May-09,2009,5,4760.0,LlanPort,4.5,-0.1,73.9,0.6,,186.3,19.6,7270.937534,2.443191376
Jun-09,2009,6,4760.0,LlanPort,4.5,-2.2,65.0,0.8,,181.0,5.8,5542.0247,1.924314132
Jul-09,2009,7,4760.0,LlanPort,4.1,-2.2,66.4,,,,,4528.781003,1.52176781
Aug-09,2009,8,4760.0,LlanPort,4.7,-1.5,67.0,,,,,5061.090182,1.700635142
Sep-09,2009,9,4760.0,LlanPort,5.4,-1.4,65.6,,,,,5118.807331,1.777363657
Oct-09,2009,10,4760.0,LlanPort,4.7,1.4,80.3,,,,,6360.647493,2.137314346
Nov-09,2009,11,4760.0,LlanPort,5.2,0.3,75.7,,,,,7522.6477,2.612030451
Dec-09,2009,12,4760.0,LlanPort,4.7,2.8,88.1,,,,,10364.92565,3.986509866
Jan-10,2010,1,4760.0,LlanPort,5.8,3.0,83.6,0.6,,206.7,68.8,,
Feb-10,2010,2,4760.0,LlanPort,5.9,2.9,82.1,1.0,,211.2,156.6,,
Mar-10,2010,3,4760.0,LlanPort,5.4,3.1,85.9,0.6,,186.8,186.2,,
Apr-10,2010,4,4760.0,LlanPort,5.9,2.2,79.1,0.6,,188.5,52.6,,
May-10,2010,5,4760.0,LlanPort,5.7,0.1,70.1,0.6,,173.4,52.8,,
Jun-10,2010,6,4760.0,LlanPort,5.1,-2.0,63.2,0.7,,164.5,3.8,,
Jul-10,2010,7,4760.0,LlanPort,5.2,-3.6,57.9,0.7,,178.3,2.6,5006.025072,2.150354412
Aug-10,2010,8,4760.0,LlanPort,5.2,-5.7,51.2,0.6,,216.8,1.4,6469.164108,2.173778262
Sep-10,2010,9,4760.0,LlanPort,4.9,-1.1,69.0,,,,,5032.843894,1.747515241
Oct-10,2010,10,4760.0,LlanPort,4.6,-0.2,73.5,,,,,6803.460678,2.286109099
Nov-10,2010,11,4760.0,LlanPort,4.2,1.1,81.4,,,,,7548.508194,2.62100979
Dec-10,2010,12,4760.0,LlanPort,3.6,1.7,88.6,,,,,8039.259957,2.701364233
Jan-11,2011,1,4760.0,LlanPort,4.3,1.6,83.9,,,,,8842.606171,2.971305837
Feb-11,2011,2,4760.0,LlanPort,3.8,0.6,81.7,,,,,7851.752747,2.921038969
Mar-11,2011,3,4760.0,LlanPort,3.5,1.0,85.2,,,,,8102.814787,2.722720023
Apr-11,2011,4,4760.0,LlanPort,4.0,1.7,85.7,,,,,9416.796536,3.269721019
May-11,2011,5,4760.0,LlanPort,4.7,-1.6,67.6,,,,,6712.740729,2.255625245
Jun-11,2011,6,4760.0,LlanPort,4.8,-1.9,64.9,,,,,5403.189465,1.876107453
Jul-11,2011,7,4760.0,LlanPort,3.7,-3.8,63.2,,,,,4771.950723,1.603478065
Aug-11,2011,8,4760.0,LlanPort,4.5,-3.0,61.8,,,,,5913.206536,1.986964562
Sep-11,2011,9,4760.0,LlanPort,3.8,-0.1,77.1,,,,,4143.701348,1.43878519
Oct-11,2011,10,4760.0,LlanPort,4.4,-3.0,65.6,,,,,5224.098044,1.755409289
Nov-11,2011,11,4760.0,LlanPort,4.7,1.6,82.0,,,,,6734.427842,2.338343001
Dec-11,2011,12,4760.0,LlanPort,4.5,1.9,84.7,,,,,8881.80889,2.984478794
Jan-12,2012,1,4760.0,LlanPort,4.7,2.4,85.7,,,,,9300.862816,3.667532656
Feb-12,2012,2,4760.0,LlanPort,3.8,1.4,85.4,,,,,,
Mar-12,2012,3,4760.0,LlanPort,4.2,1.9,85.3,,,,,,
Apr-12,2012,4,4760.0,LlanPort,4.1,2.0,86.9,,,,,,
May-12,2012,5,4760.0,LlanPort,4.7,-0.6,71.9,,,,,,
Jun-12,2012,6,4760.0,LlanPort,3.9,-2.3,66.9,,,,,,
Jul-12,2012,7,4760.0,LlanPort,4.6,-5.3,53.9,,,,,,
Aug-12,2012,8,4760.0,LlanPort,4.5,-5.9,53.7,,,,,,
Sep-12,2012,9,4760.0,LlanPort,4.2,-1.6,68.5,,,,,,
Oct-12,2012,10,4760.0,LlanPort,4.6,1.1,79.3,,,,,,
Nov-12,2012,11,4760.0,LlanPort,4.7,2.4,85.9,,,,,,
Dec-12,2012,12,4760.0,LlanPort,4.5,1.4,82.3,,,,,,
Jan-13,2013,1,4760.0,LlanPort,5.6,2.6,82.2,,,,,,
Feb-13,2013,2,4760.0,LlanPort,4.7,2.8,87.6,,,,,,
Mar-13,2013,3,4760.0,LlanPort,4.7,3.0,88.9,,,,,,
Apr-13,2013,4,4760.0,LlanPort,5.3,1.1,76.7,,,,,,
May-13,2013,5,4760.0,LlanPort,4.7,0.9,78.0,,,,,,
Jun-13,2013,6,4760.0,LlanPort,4.3,-0.8,72.0,,,,,,1.936636948
Jul-13,2013,7,4760.0,LlanPort,3.7,-2.9,65.5,,,,,4804.644475,1.614463869
Aug-13,2013,8,4760.0,LlanPort,4.2,-1.8,67.8,,,,,4987.297735,1.675839293
Sep-13,2013,9,4760.0,LlanPort,5.1,-1.3,66.8,,,,,4933.199888,1.712916628
Oct-13,2013,10,4760.0,LlanPort,4.6,1.6,82.3,,,,,6721.875018,2.258694562
Nov-13,2013,11,4760.0,LlanPort,4.6,0.9,78.7,,,,,6637.965305,2.304849064
Dec-13,2013,12,4760.0,LlanPort,5.1,1.8,81.2,,,,,8900.358432,2.990711839
Jan-14,2014,1,4760.0,LlanPort,4.8,2.0,83.5,,,,,9736.774731,3.271765703
Feb-14,2014,2,4760.0,LlanPort,4.5,2.6,88.0,,,,,9908.187273,3.686081575
Mar-14,2014,3,4760.0,LlanPort,4.1,2.4,89.3,,,,,13094.63125,4.400077706
Apr-14,2014,4,4760.0,LlanPort,4.5,2.1,84.9,,,,,9181.52101,3.188028128
May-14,2014,5,4760.0,LlanPort,4.7,2.1,84.2,,,,,8021.860787,2.695517738
Jun-14,2014,6,4760.0,LlanPort,5.3,0.5,73.4,,,,,3183.017695,2.454138547
Jul-14,2014,7,4760.0,LlanPort,4.2,-2.4,65.7,0.7,0.7,205.3,3.4,,
Aug-14,2014,8,4760.0,LlanPort,4.1,-3.5,62.2,0.8,0.8,236.2,1.8,,
Sep-14,2014,9,4760.0,LlanPort,4.2,-0.2,75.7,0.4,0.4,234.1,38.8,,
Oct-14,2014,10,4760.0,LlanPort,4.0,0.9,81.0,0.6,0.6,223.9,13.6,,
Nov-14,2014,11,4760.0,LlanPort,5.0,0.9,77.4,,,,,,
Dec-14,2014,12,4760.0,LlanPort,4.7,2.2,84.9,,,,,,
Jan-15,2015,1,4760.0,LlanPort,4.3,2.1,86.3,,,,,,
Feb-15,2015,2,4760.0,LlanPort,4.9,2.2,84.2,,,,,,
Mar-15,2015,3,4760.0,LlanPort,4.4,2.7,88.8,,,,,,
Apr-15,2015,4,4760.0,LlanPort,4.3,2.0,85.5,,,,,,
May-15,2015,5,4760.0,LlanPort,4.6,1.6,82.0,,,,,,
Jun-15,2015,6,4760.0,LlanPort,4.7,-1.6,66.9,,,,,,
Jul-15,2015,7,4760.0,LlanPort,4.8,-2.9,61.1,,,,,,2.060106149
